45,501.49,553.48,-1,1,11.039,2030.1,545.62,546.51,456.91,456.91,540.72,565.56,564.18,543.48
46,446.49,553.14,-1,1,8.2792,342.74,439.17,454.25,454.25,438.28,542.1,542.1,564.18,564.18
47,505.48,535.2,-1,1,5.3226,705.68,469.33,542.07,542.07,468.44,532.44,528.3,539.34,540.72
48,440.28,597.29,-1,2,6.8994,26.318,449.81,431.19,449.81,430.3,626.27,624.89,566.94,571.08
49,564.92,558.31,-1,1,7.0968,487.18,550.94,578.44,577.56,552.72,549,549,568.32,566.94
50,565.8,602.47,-1,1,19.516,1836.7,550.94,581.1,581.1,550.06,571.08,573.84,630.41,634.55
51,594.63,654.21,-1,1,15.081,1626.8,558.93,558.93,629.9,630.78,641.45,664.91,666.29,644.21
52,626.57,635.24,-1,1,15.179,1312.2,594.41,659.17,657.4,595.3,624.89,624.89,644.21,646.97
53,659.17,649.38,-1,1,3.5484,376.4,638.77,637.88,675.14,684.9,644.21,664.91,644.21,644.21
54,679.35,606.95,-1,1,4.1396,668.35,675.14,683.12,684.9,674.25,642.83,642.83,571.08,571.08
55,703.08,610.75,-1,2,1.7742,735.67,689.33,715.06,715.94,691.99,595.91,595.91,626.27,624.89
56,627.23,596.6,-1,1,15.081,3564.5,594.41,659.17,658.28,597.07,568.32,568.32,623.51,626.27
57,633.89,553.83,-1,2,6.8994,1766.3,584.65,584.65,683.12,683.12,542.1,562.8,562.8,547.62
58,626.13,535.89,-1,1,12.419,420.47,600.62,651.19,652.07,600.62,529.68,533.82,542.1,537.96
59,564.25,510.02,-1,1,5.3226,367.22,553.6,574.9,574.9,553.6,500.7,502.08,518.64,518.64
60,601.73,481.73,-1,1,16.558,33.662,574.9,574.01,621.02,636.99,500.7,515.88,455.17,455.17
61,629.67,448.27,-1,1,19.318,368.45,619.25,638.77,639.65,621.02,438.61,438.61,457.93,457.93
62,648.97,447.58,-1,1,5.5195,445.56,636.1,638.77,660.94,660.06,435.85,459.31,455.17,439.99
63,712.62,445.51,-1,2,8.2792,706.91,661.83,660.94,764.73,762.96,442.75,448.27,449.65,441.37
64,771.17,447.58,-1,1,2.7597,665.9,778.04,779.81,763.85,762.96,420.67,473.11,464.83,431.71
65,806.65,435.16,-1,2,4.4355,862.36,796.67,815.3,819.73,794.9,412.39,417.91,457.93,452.41
66,811.75,496.56,-1,1,4.4355,795.65,801.1,825.94,819.73,800.22,478.62,478.62,514.5,514.5
67,874.07,489.32,-1,1,6.2097,1847.1,850.78,896.91,895.14,853.44,463.45,473.11,507.6,513.12
68,870.3,446.2,-1,1,12.419,1.2241,825.94,825.94,915.54,913.77,437.23,453.79,438.61,455.17
69,921.97,485.18,-1,1,4.4355,124.86,916.43,928.85,913.77,928.85,441.37,437.23,531.06,531.06
70,922.42,558.66,-1,1,15.968,643.87,913.77,931.51,928.85,915.54,536.58,539.34,580.74,577.98
71,601.95,412.05,-1,1,37.256,1116.4,638.77,618.36,574.9,575.78,438.61,438.61,395.83,375.13
72,564.47,385.14,-1,1,4.4355,334.79,554.49,570.46,574.01,558.93,395.83,395.83,375.13,373.75
73,565.36,322.01,-1,1,8.2792,189.73,558.04,572.23,572.23,558.93,314.42,315.8,328.22,329.6
74,611.49,326.84,-1,2,5.5195,1362.4,581.1,582.88,643.2,638.77,310.28,336.5,340.64,319.94
